sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p5pc	30ng	0.5	33901	3726	10.991	10	10	0	365	0	0.0267	1.0	0.0	0.0	0.0	0.9733	0.0519	10	0	195	0.0488	1.0	0.0	0.0	0	10	170	0.0	0.0	0.0	1.0	786	534	163	0	0	191.3	166.5	171.6	0.0	178.2	99.8	99.8	109.6	0.0	99.7	191.3	1.8	0
Sample_30ng_VAF_0pc	30ng	0.0	34665	3386	9.768	1	1	0	374	0	0.0027	1.0	0.0	0.0	0.0	0.9973	0.0053	1	0	204	0.0049	1.0	0.0	0.0	0	1	170	0.0	0.0	0.0	1.0	768	561	175	0	0	190.7	165.9	182.4	0.0	0.0	109.8	99.8	99.7	0.0	59.8	190.7	1.8	0
Sample_30ng_VAF_1pc	30ng	1.0	34532	3216	9.313	29	29	0	346	0	0.0773	1.0	0.0	0.0	0.0	0.9227	0.1436	24	5	181	0.1171	0.8276	0.0	1.0	5	24	165	0.0294	0.1724	0.0	1.0	777	535	174	0	0	190.5	165.6	182.1	0.0	165.6	99.8	99.8	109.7	0.0	99.7	190.5	1.8	0
Sample_30ng_VAF_2pc	30ng	2.0	34575	3283	9.495	91	91	0	284	0	0.2427	1.0	0.0	0.0	0.0	0.7573	0.3906	66	25	139	0.322	0.7253	0.0	1.0	25	66	145	0.1471	0.2747	0.0	1.0	769	552	175	1	0	190.7	165.8	182.3	0.0	165.8	99.8	99.8	99.8	0.0	109.4	190.7	1.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	29234	7031	24.051	1	1	0	374	0	0.0027	1.0	0.0	0.0	0.0	0.9973	0.0053	1	0	204	0.0049	1.0	0.0	0.0	0	1	170	0.0	0.0	0.0	1.0	926	417	124	0	0	191.5	166.6	166.6	0.0	0.0	99.8	109.7	99.7	0.0	89.8	191.5	1.8	0
Sample_5ng_VAF_0p01pc	5ng	0.01	27069	5856	21.634	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	888	378	113	0	0	185.7	161.6	161.6	0.0	161.6	99.8	99.8	99.7	0.0	99.8	185.7	1.7	0
Sample_5ng_VAF_0p1pc	5ng	0.1	28763	6323	21.983	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	935	489	123	0	0	189.7	164.8	164.8	0.0	0.0	99.8	109.7	109.7	0.0	89.8	189.7	1.8	0
Sample_5ng_VAF_0p25pc	5ng	0.25	29192	6650	22.78	5	5	0	370	0	0.0133	1.0	0.0	0.0	0.0	0.9867	0.0263	4	1	201	0.0195	0.8	0.0	1.0	1	4	169	0.0059	0.2	0.0	1.0	915	410	121	0	0	192.5	165.7	165.7	0.0	0.0	99.8	99.7	99.8	0.0	79.8	192.5	1.7	0
Sample_5ng_VAF_0p5pc	5ng	0.5	28746	6440	22.403	18	18	0	357	0	0.048	1.0	0.0	0.0	0.0	0.952	0.0916	13	5	192	0.0634	0.7222	0.0	1.0	5	13	165	0.0294	0.2778	0.0	1.0	911	416	123	0	0	188.1	164.7	164.7	0.0	0.0	99.8	99.8	99.7	0.0	89.7	188.1	1.7	0
Sample_5ng_VAF_0pc	5ng	0.0	27711	6565	23.691	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	908	418	122	0	0	187.1	163.7	163.7	0.0	0.0	99.8	109.7	89.8	0.0	89.8	187.1	1.7	0
Sample_5ng_VAF_1pc	5ng	1.0	29427	6617	22.486	31	31	0	344	0	0.0827	1.0	0.0	0.0	0.0	0.9173	0.1527	20	11	185	0.0976	0.6452	0.0	1.0	11	20	159	0.0647	0.3548	0.0	1.0	918	420	131	1	0	190.7	165.8	165.8	0.0	166.9	99.8	99.8	99.7	0.0	99.7	190.7	1.8	0
Sample_5ng_VAF_2pc	5ng	2.0	29381	7197	24.495	86	86	0	289	0	0.2293	1.0	0.0	0.0	0.0	0.7707	0.3731	59	27	146	0.2878	0.686	0.0	1.0	27	59	143	0.1588	0.314	0.0	1.0	913	428	135	1	0	191.9	167.1	167.1	0.0	168.4	109.7	99.8	99.8	0.0	99.7	191.9	1.8	0
