sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	168945	22	0.013	76	12	64	363	0	0.032	0.1579	0.0	1.0	0.8421	0.968	0.0532	11	65	194	0.0537	0.1447	0.0	1.0	1	75	169	0.0059	0.0132	0.0	1.0	1617	2593	931	519	1	390.2	488.9	681.4	621.0	555.0	109.7	109.7	99.8	99.8	99.8	681.4	6.1	0
Sample_30ng_VAF_0p25pc	30ng	0.25	163202	25	0.015	87	40	47	335	0	0.1067	0.4598	0.0	1.0	0.5402	0.8933	0.1732	27	60	178	0.1317	0.3103	0.0	1.0	13	74	157	0.0765	0.1494	0.0	1.0	1596	2507	872	558	1	381.6	484.6	670.6	610.0	544.0	109.7	109.7	99.8	99.8	109.6	670.6	6.0	0
Sample_30ng_VAF_0p5pc	30ng	0.5	171085	27	0.016	159	102	57	273	0	0.272	0.6415	0.0	1.0	0.3585	0.728	0.382	75	84	130	0.3659	0.4717	0.0	1.0	27	132	143	0.1588	0.1698	0.0	1.0	1644	2638	1091	598	1	399.9	492.6	691.8	628.8	628.9	109.7	109.7	99.8	99.8	99.8	691.8	6.4	0
Sample_30ng_VAF_0pc	30ng	0.0	166958	28	0.017	63	1	62	374	0	0.0027	0.0159	0.0	1.0	0.9841	0.9973	0.0046	1	62	204	0.0049	0.0159	0.0	1.0	0	63	170	0.0	0.0	0.0	1.0	1622	2532	885	500	0	407.8	484.1	684.5	618.5	552.6	109.8	109.7	109.7	99.8	99.8	684.5	6.0	0
Sample_30ng_VAF_1pc	30ng	1.0	167618	17	0.01	237	172	65	203	0	0.4587	0.7257	0.0	1.0	0.2743	0.5413	0.5621	126	111	79	0.6146	0.5316	0.0	1.0	46	191	124	0.2706	0.1941	0.0	1.0	1616	2512	994	651	1	388.1	485.2	676.6	619.4	619.4	109.7	109.7	109.7	99.8	99.7	676.6	6.2	0
Sample_30ng_VAF_2pc	30ng	2.0	167638	22	0.013	261	208	53	167	0	0.5547	0.7969	0.0	1.0	0.2031	0.4453	0.6541	151	110	54	0.7366	0.5785	0.0	1.0	57	204	113	0.3353	0.2184	0.0	1.0	1618	2555	953	663	1	411.5	485.2	686.4	620.5	620.6	109.7	109.7	99.8	99.8	99.8	686.4	6.2	0
Sample_5ng_VAF_0p001pc	5ng	0.001	172585	39	0.023	27	0	27	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	27	205	0.0	0.0	0.0	1.0	0	27	170	0.0	0.0	0.0	1.0	1723	1827	307	128	0	417.3	445.6	525.4	499.1	473.1	109.7	109.7	99.8	99.8	99.8	525.4	4.3	0
Sample_5ng_VAF_0p01pc	5ng	0.01	179151	42	0.023	26	1	25	374	0	0.0027	0.0385	0.0	1.0	0.9615	0.9973	0.005	1	25	204	0.0049	0.0385	0.0	1.0	0	26	170	0.0	0.0	0.0	1.0	1787	1857	271	109	0	403.1	458.7	539.0	510.2	391.3	109.7	109.7	99.7	99.8	109.7	539.0	4.4	0
Sample_5ng_VAF_0p1pc	5ng	0.1	176366	26	0.015	43	5	38	370	0	0.0133	0.1163	0.0	1.0	0.8837	0.9867	0.0239	4	39	201	0.0195	0.093	0.0	1.0	1	42	169	0.0059	0.0233	0.0	1.0	1761	1881	343	157	0	399.7	453.1	538.7	512.9	446.9	109.7	109.7	109.7	99.8	99.8	538.7	4.5	0
Sample_5ng_VAF_0p25pc	5ng	0.25	175355	40	0.023	66	23	43	352	0	0.0613	0.3485	0.0	1.0	0.6515	0.9387	0.1043	16	50	189	0.078	0.2424	0.0	1.0	7	59	163	0.0412	0.1061	0.0	1.0	1758	1891	296	195	0	397.9	451.1	533.7	510.6	444.6	109.7	109.7	99.8	99.8	99.7	533.7	4.5	0
Sample_5ng_VAF_0p5pc	5ng	0.5	174655	37	0.021	79	58	21	317	0	0.1547	0.7342	0.0	1.0	0.2658	0.8453	0.2555	43	36	162	0.2098	0.5443	0.0	1.0	15	64	155	0.0882	0.1899	0.0	1.0	1735	1836	314	176	0	409.1	449.7	528.1	504.0	438.0	109.7	109.7	99.7	99.8	99.7	528.1	4.4	0
Sample_5ng_VAF_0pc	5ng	0.0	169967	24	0.014	28	0	28	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	28	205	0.0	0.0	0.0	1.0	0	28	170	0.0	0.0	0.0	1.0	1712	1667	227	76	0	390.2	399.1	457.6	461.6	461.6	109.8	109.7	99.7	109.7	99.7	461.6	4.0	0
Sample_5ng_VAF_1pc	5ng	1.0	173583	45	0.026	128	97	31	278	0	0.2587	0.7578	0.0	1.0	0.2422	0.7413	0.3857	68	60	137	0.3317	0.5312	0.0	1.0	29	99	141	0.1706	0.2266	0.0	1.0	1723	1849	325	225	0	419.3	447.6	530.2	507.6	441.6	109.7	109.7	99.8	99.8	109.7	530.2	4.5	0
Sample_5ng_VAF_2pc	5ng	2.0	171018	29	0.017	194	161	33	214	0	0.4293	0.8299	0.0	1.0	0.1701	0.5707	0.5659	115	79	90	0.561	0.5928	0.0	1.0	46	148	124	0.2706	0.2371	0.0	1.0	1688	1783	293	226	0	392.0	442.7	520.6	494.6	494.6	109.8	109.7	109.7	99.8	109.8	520.6	4.3	0
