sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p5pc	30ng	0.5	355458	23936	6.734	278	179	99	196	0	0.4773	0.6439	0.0	1.0	0.3561	0.5227	0.5482	129	149	76	0.6293	0.464	0.0	1.0	50	228	120	0.2941	0.1799	0.0	1.0	18534	6855	2276	2	2	1516.5	1278.3	1371.3	0.0	1371.3	109.8	109.7	99.8	0.0	109.7	1516.5	28.6	0
Sample_30ng_VAF_0pc	30ng	0.0	338767	20613	6.085	104	1	103	374	0	0.0027	0.0096	0.0	1.0	0.9904	0.9973	0.0042	1	103	204	0.0049	0.0096	0.0	1.0	0	104	170	0.0	0.0	0.0	1.0	18485	5914	1755	1	1	1494.7	1244.7	1320.2	0.0	1320.3	109.7	109.7	109.7	0.0	109.7	1494.7	27.0	0
Sample_30ng_VAF_1pc	30ng	1.0	342084	19943	5.83	314	217	97	158	0	0.5787	0.6911	0.0	1.0	0.3089	0.4213	0.6299	156	158	49	0.761	0.4968	0.0	1.0	61	253	109	0.3588	0.1943	0.0	1.0	18362	5605	1848	2	2	1499.2	1248.7	1322.4	0.0	1322.5	109.8	109.7	99.8	0.0	109.7	1499.2	26.7	0
Sample_30ng_VAF_2pc	30ng	2.0	343739	20234	5.886	324	229	95	146	0	0.6107	0.7068	0.0	1.0	0.2932	0.3893	0.6552	164	160	41	0.8	0.5062	0.0	1.0	65	259	105	0.3824	0.2006	0.0	1.0	18340	6632	2004	2	2	1479.1	1251.4	1328.4	0.0	1328.5	109.8	109.7	109.7	0.0	99.7	1479.1	27.9	0
Sample_5ng_VAF_0p001pc	5ng	0.001	433700	26043	6.005	32	0	32	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	32	205	0.0	0.0	0.0	1.0	0	32	170	0.0	0.0	0.0	1.0	18815	4451	661	0	0	1640.2	1383.6	1383.7	0.0	1383.8	109.8	109.7	99.8	0.0	99.8	1640.2	24.6	0
Sample_5ng_VAF_0p01pc	5ng	0.01	466474	24984	5.356	33	0	33	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	33	205	0.0	0.0	0.0	1.0	0	33	170	0.0	0.0	0.0	1.0	19590	4753	669	0	0	1689.8	1429.8	1429.8	0.0	1429.9	109.8	109.7	99.7	0.0	99.8	1689.8	25.7	0
Sample_5ng_VAF_0p1pc	5ng	0.1	443571	26342	5.939	53	2	51	373	0	0.0053	0.0377	0.0	1.0	0.9623	0.9947	0.0093	2	51	203	0.0098	0.0377	0.0	1.0	0	53	170	0.0	0.0	0.0	1.0	19451	4632	767	0	0	1694.2	1401.2	1401.2	0.0	1401.4	109.7	109.7	99.8	0.0	99.7	1694.2	25.6	0
Sample_5ng_VAF_0p25pc	5ng	0.25	436315	29377	6.733	67	24	43	351	0	0.064	0.3582	0.0	1.0	0.6418	0.936	0.1086	17	50	188	0.0829	0.2537	0.0	1.0	7	60	163	0.0412	0.1045	0.0	1.0	19633	4493	673	0	0	1642.0	1394.8	1394.8	0.0	1395.0	109.8	109.7	99.8	0.0	99.8	1642.0	25.5	0
Sample_5ng_VAF_0p5pc	5ng	0.5	443925	25832	5.819	101	62	39	313	0	0.1653	0.6139	0.0	1.0	0.3861	0.8347	0.2605	45	56	160	0.2195	0.4455	0.0	1.0	17	84	153	0.1	0.1683	0.0	1.0	18917	4520	729	0	0	1656.0	1398.3	1398.4	0.0	1398.5	109.8	109.7	99.8	0.0	99.7	1656.0	24.9	0
Sample_5ng_VAF_0pc	5ng	0.0	440085	19081	4.336	25	0	25	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	25	205	0.0	0.0	0.0	1.0	0	25	170	0.0	0.0	0.0	1.0	19034	4126	525	0	0	1619.6	1379.3	1379.4	0.0	1379.5	109.7	109.7	99.8	0.0	99.8	1619.6	24.3	0
Sample_5ng_VAF_1pc	5ng	1.0	429020	26539	6.186	190	141	49	234	0	0.376	0.7421	0.0	1.0	0.2579	0.624	0.4991	101	89	104	0.4927	0.5316	0.0	1.0	40	150	130	0.2353	0.2105	0.0	1.0	18721	4788	751	1	1	1634.6	1378.4	1378.4	0.0	1378.5	109.8	109.8	99.8	0.0	109.8	1634.6	25.1	0
Sample_5ng_VAF_2pc	5ng	2.0	430004	24614	5.724	233	195	38	180	0	0.52	0.8369	0.0	1.0	0.1631	0.48	0.6414	141	92	64	0.6878	0.6052	0.0	1.0	54	179	116	0.3176	0.2318	0.0	1.0	18949	4221	645	1	0	1661.0	1376.5	1376.5	0.0	1376.6	109.7	99.8	109.8	0.0	99.7	1661.0	24.5	0
