sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11359	5952	836	0	0	1935.0	1640.4	1640.4	0.0	1640.4	109.8	109.7	99.8	0.0	99.7	1935.0	18.9	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10832	4982	774	0	0	1834.6	1583.9	1583.9	0.0	1583.9	109.8	109.8	99.8	0.0	109.7	1834.6	17.2	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11528	6051	984	0	0	1913.7	1660.4	1660.4	0.0	1660.5	109.8	109.7	109.7	0.0	99.8	1913.7	19.3	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11264	5630	914	0	0	1899.9	1624.2	1624.2	0.0	1624.2	109.7	109.7	99.7	0.0	99.8	1899.9	18.5	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11386	5843	785	0	0	1917.3	1628.0	1628.0	0.0	1628.1	109.8	109.7	99.8	0.0	99.8	1917.3	18.7	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11380	5991	794	0	0	1908.3	1631.9	1631.9	0.0	1631.9	109.8	109.7	99.8	0.0	99.7	1908.3	18.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16884	3362	362	0	0	1908.2	1633.2	1633.2	0.0	1633.2	109.8	109.7	99.7	0.0	99.7	1908.2	21.2	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18040	3752	339	0	0	1930.8	1667.9	1667.9	0.0	1667.9	109.8	108.5	99.7	0.0	99.8	1930.8	22.7	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17516	3730	443	0	0	1941.8	1664.4	1664.4	0.0	1664.4	109.8	109.7	99.8	0.0	99.8	1941.8	22.3	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16959	3651	396	0	0	1914.4	1660.9	1660.9	0.0	1660.9	109.8	99.8	99.8	0.0	109.7	1914.4	21.6	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17209	3540	366	0	0	1924.5	1653.9	1653.9	0.0	1653.9	109.8	109.7	99.8	0.0	99.7	1924.5	21.6	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17160	3280	293	0	0	1871.9	1620.3	1620.3	0.0	1620.3	109.8	99.8	109.7	0.0	99.7	1871.9	21.3	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16633	3810	427	0	0	1914.4	1650.9	1650.9	0.0	1650.9	109.8	109.8	109.8	0.0	99.8	1914.4	21.5	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16222	3234	320	0	0	1904.1	1630.9	1630.9	0.0	1630.9	109.7	109.7	99.8	0.0	99.7	1904.1	20.4	0
