sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	27	27	0	348	0	0.072	1.0	0.0	0.0	0.0	0.928	0.1343	23	4	182	0.1122	0.8519	0.0	1.0	4	23	166	0.0235	0.1481	0.0	1.0	11447	5536	910	1	1	1941.2	1640.4	1640.4	0.0	1640.4	109.8	109.7	99.8	0.0	99.8	1941.2	18.5	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	99	99	0	276	0	0.264	1.0	0.0	0.0	0.0	0.736	0.4177	73	26	132	0.3561	0.7374	0.0	1.0	26	73	144	0.1529	0.2626	0.0	1.0	10870	5200	837	2	1	1865.8	1583.9	1583.9	0.0	1584.0	109.8	109.7	99.8	0.0	109.8	1865.8	17.5	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	171	171	0	204	0	0.456	1.0	0.0	0.0	0.0	0.544	0.6264	124	47	81	0.6049	0.7251	0.0	1.0	47	124	123	0.2765	0.2749	0.0	1.0	11351	5463	1035	2	1	1943.3	1660.5	1660.5	0.0	1660.6	109.8	99.8	99.8	0.0	99.7	1943.3	18.5	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10863	4930	866	1	0	1900.1	1624.3	1624.3	0.0	1624.3	109.7	109.8	109.7	0.0	99.8	1900.1	17.3	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	213	213	0	162	0	0.568	1.0	0.0	0.0	0.0	0.432	0.7245	153	60	52	0.7463	0.7183	0.0	1.0	60	153	110	0.3529	0.2817	0.0	1.0	10946	4941	879	2	1	1928.2	1627.9	1627.9	0.0	1628.0	109.8	109.7	109.7	0.0	99.8	1928.2	17.4	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	223	223	0	152	0	0.5947	1.0	0.0	0.0	0.0	0.4053	0.7458	159	64	46	0.7756	0.713	0.0	1.0	64	159	106	0.3765	0.287	0.0	1.0	11029	5239	884	2	1	1884.2	1631.8	1631.8	0.0	1631.8	109.8	109.7	99.8	0.0	99.8	1884.2	17.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16558	3159	381	1	0	1932.0	1633.3	1633.3	0.0	1633.3	109.8	109.8	99.7	0.0	99.7	1932.0	20.7	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17667	3339	359	1	0	1971.1	1668.0	1668.0	0.0	1668.0	109.8	109.7	99.8	0.0	99.8	1971.1	22.0	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	17319	3353	417	1	0	1941.8	1664.4	1664.4	0.0	1664.4	109.7	109.8	99.7	0.0	99.7	1941.8	21.7	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	16581	3564	408	1	0	1937.2	1661.0	1661.0	0.0	1661.0	109.8	109.7	99.8	0.0	109.7	1937.2	21.2	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	63	63	0	312	0	0.168	1.0	0.0	0.0	0.0	0.832	0.2877	46	17	159	0.2244	0.7302	0.0	1.0	17	46	153	0.1	0.2698	0.0	1.0	16748	3274	389	1	0	1905.6	1654.0	1654.0	0.0	1654.0	109.8	109.7	99.7	0.0	99.8	1905.6	21.0	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16717	2954	303	0	0	1883.9	1620.3	1620.4	0.0	1620.5	109.8	109.7	99.8	0.0	99.8	1883.9	20.6	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	134	134	0	241	0	0.3573	1.0	0.0	0.0	0.0	0.6427	0.5265	97	37	108	0.4732	0.7239	0.0	1.0	37	97	133	0.2176	0.2761	0.0	1.0	16090	3437	417	1	0	1926.7	1650.9	1650.9	0.0	1650.9	109.8	109.7	99.7	0.0	99.8	1926.7	20.5	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	141	53	64	0.6878	0.7268	0.0	1.0	53	141	117	0.3118	0.2732	0.0	1.0	15766	3052	359	1	1	1913.9	1630.9	1630.9	0.0	1630.9	109.8	109.7	99.8	0.0	99.7	1913.9	19.7	0
